Year,Month,Date,Site,Depth,Observer,Transect,Quadrat,Functional_Group,Perc_cover
2022,September,4,Snapshot,33,AM,1,5,coral,0
2022,September,4,Snapshot,33,AM,1,5,cca,0
2022,September,4,Snapshot,33,AM,1,5,macro_algae,5
2022,September,4,Snapshot,33,AM,1,5,turf_algae,5
2022,September,4,Snapshot,33,AM,1,5,sand,90
2022,September,4,Snapshot,33,AM,1,5,other,0
2022,September,4,Marilyns,21,AM,1,1,coral,5
2022,September,4,Marilyns,21,AM,1,1,cca,50
2022,September,4,Marilyns,21,AM,1,1,macro_algae,5
2022,September,4,Marilyns,21,AM,1,1,turf_algae,0
2022,September,4,Marilyns,21,AM,1,1,sand,40
2022,September,4,Marilyns,21,AM,1,1,other,0
2022,September,4,Marilyns,21,AM,1,2,coral,5
2022,September,4,Marilyns,21,AM,1,2,cca,15
2022,September,4,Marilyns,21,AM,1,2,macro_algae,20
2022,September,4,Marilyns,21,AM,1,2,turf_algae,5
2022,September,4,Marilyns,21,AM,1,2,sand,45
2022,September,4,Marilyns,21,AM,1,2,other,0
2022,September,4,Marilyns,21,AM,1,3,coral,2
2022,September,4,Marilyns,21,AM,1,3,cca,30
2022,September,4,Marilyns,21,AM,1,3,macro_algae,13
2022,September,4,Marilyns,21,AM,1,3,turf_algae,0
2022,September,4,Marilyns,21,AM,1,3,sand,50
2022,September,4,Marilyns,21,AM,1,3,other,5
2022,September,4,Marilyns,21,AM,1,4,coral,0
2022,September,4,Marilyns,21,AM,1,4,cca,0
2022,September,4,Marilyns,21,AM,1,4,macro_algae,20
2022,September,4,Marilyns,21,AM,1,4,turf_algae,10
2022,September,4,Marilyns,21,AM,1,4,sand,50
2022,September,4,Marilyns,21,AM,1,4,other,20
2022,September,4,Marilyns,21,AM,1,5,coral,2
2022,September,4,Marilyns,21,AM,1,5,cca,0
2022,September,4,Marilyns,21,AM,1,5,macro_algae,5
2022,September,4,Marilyns,21,AM,1,5,turf_algae,5
2022,September,4,Marilyns,21,AM,1,5,sand,88
2022,September,4,Marilyns,21,AM,1,5,other,0
2022,September,5,Jigsaw,46,AM,1,1,coral,20
2022,September,5,Jigsaw,46,AM,1,1,cca,25
2022,September,5,Jigsaw,46,AM,1,1,macro_algae,5
2022,September,5,Jigsaw,46,AM,1,1,turf_algae,5
2022,September,5,Jigsaw,46,AM,1,1,sand,0
2022,September,5,Jigsaw,46,AM,1,1,other,45
2022,September,5,Jigsaw,46,AM,1,2,coral,0
2022,September,5,Jigsaw,46,AM,1,2,cca,0
2022,September,5,Jigsaw,46,AM,1,2,macro_algae,30
2022,September,5,Jigsaw,46,AM,1,2,turf_algae,10
2022,September,5,Jigsaw,46,AM,1,2,sand,50
2022,September,5,Jigsaw,46,AM,1,2,other,10
2022,September,5,Jigsaw,46,AM,1,3,coral,15
2022,September,5,Jigsaw,46,AM,1,3,cca,5
2022,September,5,Jigsaw,46,AM,1,3,macro_algae,15
2022,September,5,Jigsaw,46,AM,1,3,turf_algae,0
2022,September,5,Jigsaw,46,AM,1,3,sand,0
2022,September,5,Jigsaw,46,AM,1,3,other,60
2022,September,5,Jigsaw,46,AM,1,4,coral,10
2022,September,5,Jigsaw,46,AM,1,4,cca,5
2022,September,5,Jigsaw,46,AM,1,4,macro_algae,5
2022,September,5,Jigsaw,46,AM,1,4,turf_algae,0
2022,September,5,Jigsaw,46,AM,1,4,sand,0
2022,September,5,Jigsaw,46,AM,1,4,other,80
2022,September,5,Jigsaw,46,AM,1,5,coral,15
2022,September,5,Jigsaw,46,AM,1,5,cca,10
2022,September,5,Jigsaw,46,AM,1,5,macro_algae,5
2022,September,5,Jigsaw,46,AM,1,5,turf_algae,2
2022,September,5,Jigsaw,46,AM,1,5,sand,0
2022,September,5,Jigsaw,46,AM,1,5,other,68
2022,September,5,Marthas,43,AM,1,1,coral,20
2022,September,5,Marthas,43,AM,1,1,cca,10
2022,September,5,Marthas,43,AM,1,1,macro_algae,5
2022,September,5,Marthas,43,AM,1,1,turf_algae,15
2022,September,5,Marthas,43,AM,1,1,sand,0
2022,September,5,Marthas,43,AM,1,1,other,50
2022,September,5,Marthas,43,AM,1,2,coral,35
2022,September,5,Marthas,43,AM,1,2,cca,10
2022,September,5,Marthas,43,AM,1,2,macro_algae,15
2022,September,5,Marthas,43,AM,1,2,turf_algae,0
2022,September,5,Marthas,43,AM,1,2,sand,0
2022,September,5,Marthas,43,AM,1,2,other,40
2022,September,5,Marthas,43,AM,1,3,coral,20
2022,September,5,Marthas,43,AM,1,3,cca,5
2022,September,5,Marthas,43,AM,1,3,macro_algae,10
2022,September,5,Marthas,43,AM,1,3,turf_algae,0
2022,September,5,Marthas,43,AM,1,3,sand,0
2022,September,5,Marthas,43,AM,1,3,other,65
2022,September,5,Marthas,43,AM,1,4,coral,5
2022,September,5,Marthas,43,AM,1,4,cca,0
2022,September,5,Marthas,43,AM,1,4,macro_algae,15
2022,September,5,Marthas,43,AM,1,4,turf_algae,20
2022,September,5,Marthas,43,AM,1,4,sand,0
2022,September,5,Marthas,43,AM,1,4,other,60
2022,September,5,Marthas,43,AM,1,5,coral,0
2022,September,5,Marthas,43,AM,1,5,cca,0
2022,September,5,Marthas,43,AM,1,5,macro_algae,60
2022,September,5,Marthas,43,AM,1,5,turf_algae,20
2022,September,5,Marthas,43,AM,1,5,sand,0
2022,September,5,Marthas,43,AM,1,5,other,20
2022,September,6,Meadows,18,AM,1,1,coral,10
2022,September,6,Meadows,18,AM,1,1,cca,0
2022,September,6,Meadows,18,AM,1,1,macro_algae,20
2022,September,6,Meadows,18,AM,1,1,turf_algae,60
2022,September,6,Meadows,18,AM,1,1,sand,10
2022,September,6,Meadows,18,AM,1,1,other,0
2022,September,6,Meadows,18,AM,1,2,coral,0
2022,September,6,Meadows,18,AM,1,2,cca,0
2022,September,6,Meadows,18,AM,1,2,macro_algae,10
2022,September,6,Meadows,18,AM,1,2,turf_algae,0
2022,September,6,Meadows,18,AM,1,2,sand,80
2022,September,6,Meadows,18,AM,1,2,other,10
2022,September,6,Meadows,18,AM,1,3,coral,15
2022,September,6,Meadows,18,AM,1,3,cca,0
2022,September,6,Meadows,18,AM,1,3,macro_algae,10
2022,September,6,Meadows,18,AM,1,3,turf_algae,50
2022,September,6,Meadows,18,AM,1,3,sand,0
2022,September,6,Meadows,18,AM,1,3,other,25
2022,September,6,Meadows,18,AM,1,4,coral,40
2022,September,6,Meadows,18,AM,1,4,cca,10
2022,September,6,Meadows,18,AM,1,4,macro_algae,20
2022,September,6,Meadows,18,AM,1,4,turf_algae,20
2022,September,6,Meadows,18,AM,1,4,sand,0
2022,September,6,Meadows,18,AM,1,4,other,10
2022,September,6,Meadows,18,AM,1,5,coral,10
2022,September,6,Meadows,18,AM,1,5,cca,70
2022,September,6,Meadows,18,AM,1,5,macro_algae,0
2022,September,6,Meadows,18,AM,1,5,turf_algae,20
2022,September,6,Meadows,18,AM,1,5,sand,0
2022,September,6,Meadows,18,AM,1,5,other,0
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
