Year,Month,Date,Site,Depth,Observer,Transect,Quadrat,Functional_Group,Perc_cover
2022,9,3,Grundys,30,GGG,2,1,turf_algae,10
2022,9,3,Grundys,30,GGG,2,1,sand,0
2022,9,3,Grundys,30,GGG,2,1,other,0
2022,9,3,Grundys,30,GGG,2,2,coral,1
2022,9,3,Grundys,30,GGG,2,2,cca,9
2022,9,3,Grundys,30,GGG,2,2,macro_algae,0
2022,9,3,Grundys,30,GGG,2,2,turf_algae,90
2022,9,3,Grundys,30,GGG,2,2,sand,0
2022,9,3,Grundys,30,GGG,2,2,other,0
2022,9,3,Grundys,30,GGG,2,3,coral,50
2022,9,3,Grundys,30,GGG,2,3,cca,30
2022,9,3,Grundys,30,GGG,2,3,macro_algae,20
2022,9,3,Grundys,30,GGG,2,3,turf_algae,10
2022,9,3,Grundys,30,GGG,2,3,sand,0
2022,9,3,Grundys,30,GGG,2,3,other,0
2022,9,3,Grundys,30,GGG,2,4,coral,95
2022,9,3,Grundys,30,GGG,2,4,cca,0
2022,9,3,Grundys,30,GGG,2,4,macro_algae,5
2022,9,3,Grundys,30,GGG,2,4,turf_algae,0
2022,9,3,Grundys,30,GGG,2,4,sand,0
2022,9,3,Grundys,30,GGG,2,4,other,0
2022,9,3,Grundys,30,GGG,2,5,coral,30
2022,9,3,Grundys,30,GGG,2,5,cca,10
2022,9,3,Grundys,30,GGG,2,5,macro_algae,15
2022,9,3,Grundys,30,GGG,2,5,turf_algae,5
2022,9,3,Grundys,30,GGG,2,5,sand,0
2022,9,3,Grundys,30,GGG,2,5,other,40
2022,9,3,Westpoint,41,GGG,1,1,coral,20
2022,9,3,Westpoint,41,GGG,1,1,cca,20
2022,9,3,Westpoint,41,GGG,1,1,macro_algae,10
2022,9,3,Westpoint,41,GGG,1,1,turf_algae,10
2022,9,3,Westpoint,41,GGG,1,1,sand,40
2022,9,3,Westpoint,41,GGG,1,1,other,0
2022,9,3,Westpoint,41,GGG,1,2,coral,25
2022,9,3,Westpoint,41,GGG,1,2,cca,20
2022,9,3,Westpoint,41,GGG,1,2,macro_algae,20
2022,9,3,Westpoint,41,GGG,1,2,turf_algae,20
2022,9,3,Westpoint,41,GGG,1,2,sand,10
2022,9,3,Westpoint,41,GGG,1,2,other,5
2022,9,3,Westpoint,41,GGG,1,3,coral,20
2022,9,3,Westpoint,41,GGG,1,3,cca,5
2022,9,3,Westpoint,41,GGG,1,3,macro_algae,10
2022,9,3,Westpoint,41,GGG,1,3,turf_algae,25
2022,9,3,Westpoint,41,GGG,1,3,sand,40
2022,9,3,Westpoint,41,GGG,1,3,other,0
2022,9,3,Westpoint,41,GGG,1,4,coral,10
2022,9,3,Westpoint,41,GGG,1,4,cca,30
2022,9,3,Westpoint,41,GGG,1,4,macro_algae,20
2022,9,3,Westpoint,41,GGG,1,4,turf_algae,35
2022,9,3,Westpoint,41,GGG,1,4,sand,5
2022,9,3,Westpoint,41,GGG,1,4,other,0
2022,9,3,Westpoint,41,GGG,1,5,coral,10
2022,9,3,Westpoint,41,GGG,1,5,cca,25
2022,9,3,Westpoint,41,GGG,1,5,macro_algae,10
2022,9,3,Westpoint,41,GGG,1,5,turf_algae,50
2022,9,3,Westpoint,41,GGG,1,5,sand,5
2022,9,3,Westpoint,41,GGG,1,5,other,0
2022,9,3,Westpoint,41,GGG,2,1,coral,5
2022,9,3,Westpoint,41,GGG,2,1,cca,20
2022,9,3,Westpoint,41,GGG,2,1,macro_algae,15
2022,9,3,Westpoint,41,GGG,2,1,turf_algae,65
2022,9,3,Westpoint,41,GGG,2,1,sand,5
2022,9,3,Westpoint,41,GGG,2,1,other,0
2022,9,3,Westpoint,41,GGG,2,2,coral,25
2022,9,3,Westpoint,41,GGG,2,2,cca,20
2022,9,3,Westpoint,41,GGG,2,2,macro_algae,20
2022,9,3,Westpoint,41,GGG,2,2,turf_algae,10
2022,9,3,Westpoint,41,GGG,2,2,sand,0
2022,9,3,Westpoint,41,GGG,2,2,other,0
2022,9,3,Westpoint,41,GGG,2,3,coral,10
2022,9,3,Westpoint,41,GGG,2,3,cca,20
2022,9,3,Westpoint,41,GGG,2,3,macro_algae,30
2022,9,3,Westpoint,41,GGG,2,3,turf_algae,35
2022,9,3,Westpoint,41,GGG,2,3,sand,5
2022,9,3,Westpoint,41,GGG,2,3,other,0
2022,9,3,Westpoint,41,GGG,2,4,coral,5
2022,9,3,Westpoint,41,GGG,2,4,cca,20
2022,9,3,Westpoint,41,GGG,2,4,macro_algae,20
2022,9,3,Westpoint,41,GGG,2,4,turf_algae,40
2022,9,3,Westpoint,41,GGG,2,4,sand,5
2022,9,3,Westpoint,41,GGG,2,4,other,10
2022,9,3,Westpoint,41,GGG,2,5,coral,30
2022,9,3,Westpoint,41,GGG,2,5,cca,25
2022,9,3,Westpoint,41,GGG,2,5,macro_algae,10
2022,9,3,Westpoint,41,GGG,2,5,turf_algae,10
2022,9,3,Westpoint,41,GGG,2,5,sand,5
2022,9,3,Westpoint,41,GGG,2,5,other,0
2022,9,4,Marilyns Cut,33,GGG,1,1,coral,30
2022,9,4,Marilyns Cut,33,GGG,1,1,cca,15
2022,9,4,Marilyns Cut,33,GGG,1,1,macro_algae,30
2022,9,4,Marilyns Cut,33,GGG,1,1,turf_algae,25
2022,9,4,Marilyns Cut,33,GGG,1,1,sand,0
2022,9,4,Marilyns Cut,33,GGG,1,1,other,0
2022,9,4,Marilyns Cut,33,GGG,1,2,coral,20
2022,9,4,Marilyns Cut,33,GGG,1,2,cca,15
2022,9,4,Marilyns Cut,33,GGG,1,2,macro_algae,20
2022,9,4,Marilyns Cut,33,GGG,1,2,turf_algae,40
2022,9,4,Marilyns Cut,33,GGG,1,2,sand,5
2022,9,4,Marilyns Cut,33,GGG,1,2,other,0
2022,9,4,Marilyns Cut,33,GGG,1,3,coral,5
2022,9,4,Marilyns Cut,33,GGG,1,3,cca,30
2022,9,4,Marilyns Cut,33,GGG,1,3,macro_algae,10
2022,9,4,Marilyns Cut,33,GGG,1,3,turf_algae,50
2022,9,4,Marilyns Cut,33,GGG,1,3,sand,5
2022,9,4,Marilyns Cut,33,GGG,1,3,other,0
2022,9,4,Marilyns Cut,33,GGG,1,4,coral,10
2022,9,4,Marilyns Cut,33,GGG,1,4,cca,25
2022,9,4,Marilyns Cut,33,GGG,1,4,macro_algae,10
2022,9,4,Marilyns Cut,33,GGG,1,4,turf_algae,50
2022,9,4,Marilyns Cut,33,GGG,1,4,sand,5
2022,9,4,Marilyns Cut,33,GGG,1,4,other,0
2022,9,4,Marilyns Cut,33,GGG,1,5,coral,60
2022,9,4,Marilyns Cut,33,GGG,1,5,cca,20
2022,9,4,Marilyns Cut,33,GGG,1,5,macro_algae,10
2022,9,4,Marilyns Cut,33,GGG,1,5,turf_algae,10
2022,9,4,Marilyns Cut,33,GGG,1,5,sand,0
2022,9,4,Marilyns Cut,33,GGG,1,5,other,0
2022,9,4,Marilyns Cut,30,GGG,2,1,coral,75
2022,9,4,Marilyns Cut,30,GGG,2,1,cca,0
2022,9,4,Marilyns Cut,30,GGG,2,1,macro_algae,0
2022,9,4,Marilyns Cut,30,GGG,2,1,turf_algae,15
2022,9,4,Marilyns Cut,30,GGG,2,1,sand,10
2022,9,4,Marilyns Cut,30,GGG,2,1,other,0
2022,9,4,Marilyns Cut,30,GGG,2,2,coral,5
2022,9,4,Marilyns Cut,30,GGG,2,2,cca,35
2022,9,4,Marilyns Cut,30,GGG,2,2,macro_algae,10
2022,9,4,Marilyns Cut,30,GGG,2,2,turf_algae,50
2022,9,4,Marilyns Cut,30,GGG,2,2,sand,0
2022,9,4,Marilyns Cut,30,GGG,2,2,other,0
2022,9,4,Marilyns Cut,30,GGG,2,3,coral,75
2022,9,4,Marilyns Cut,30,GGG,2,3,cca,10
2022,9,4,Marilyns Cut,30,GGG,2,3,macro_algae,5
2022,9,4,Marilyns Cut,30,GGG,2,3,turf_algae,10
2022,9,4,Marilyns Cut,30,GGG,2,3,sand,0
2022,9,4,Marilyns Cut,30,GGG,2,3,other,0
2022,9,4,Marilyns Cut,30,GGG,2,4,coral,0
2022,9,4,Marilyns Cut,30,GGG,2,4,cca,15
2022,9,4,Marilyns Cut,30,GGG,2,4,macro_algae,5
2022,9,4,Marilyns Cut,30,GGG,2,4,turf_algae,30
2022,9,4,Marilyns Cut,30,GGG,2,4,sand,0
2022,9,4,Marilyns Cut,30,GGG,2,4,other,50
2022,9,4,Marilyns Cut,30,GGG,2,5,coral,1
2022,9,4,Marilyns Cut,30,GGG,2,5,cca,19
2022,9,4,Marilyns Cut,30,GGG,2,5,macro_algae,0
2022,9,4,Marilyns Cut,30,GGG,2,5,turf_algae,80
2022,9,4,Marilyns Cut,30,GGG,2,5,sand,0
2022,9,4,Marilyns Cut,30,GGG,2,5,other,0
2022,9,4,Snapshot,31,GGG,1,1,coral,30
2022,9,4,Snapshot,31,GGG,1,1,cca,25
2022,9,4,Snapshot,31,GGG,1,1,macro_algae,25
2022,9,4,Snapshot,31,GGG,1,1,turf_algae,0
2022,9,4,Snapshot,31,GGG,1,1,sand,0
2022,9,4,Snapshot,31,GGG,1,1,other,20
2022,9,4,Snapshot,31,GGG,1,2,coral,5
2022,9,4,Snapshot,31,GGG,1,2,cca,80
2022,9,4,Snapshot,31,GGG,1,2,macro_algae,5
2022,9,4,Snapshot,31,GGG,1,2,turf_algae,10
2022,9,4,Snapshot,31,GGG,1,2,sand,0
2022,9,4,Snapshot,31,GGG,1,2,other,0
2022,9,4,Snapshot,31,GGG,1,3,coral,10
2022,9,4,Snapshot,31,GGG,1,3,cca,40
2022,9,4,Snapshot,31,GGG,1,3,macro_algae,30
2022,9,4,Snapshot,31,GGG,1,3,turf_algae,15
2022,9,4,Snapshot,31,GGG,1,3,sand,5
2022,9,4,Snapshot,31,GGG,1,3,other,0
2022,9,4,Snapshot,31,GGG,1,4,coral,100
2022,9,4,Snapshot,31,GGG,1,4,cca,0
2022,9,4,Snapshot,31,GGG,1,4,macro_algae,0
2022,9,4,Snapshot,31,GGG,1,4,turf_algae,0
2022,9,4,Snapshot,31,GGG,1,4,sand,0
2022,9,4,Snapshot,31,GGG,1,4,other,0
2022,9,4,Snapshot,31,GGG,1,5,coral,35
2022,9,4,Snapshot,31,GGG,1,5,cca,25
2022,9,4,Snapshot,31,GGG,1,5,macro_algae,30
2022,9,4,Snapshot,31,GGG,1,5,turf_algae,10
2022,9,4,Snapshot,31,GGG,1,5,sand,0
2022,9,4,Snapshot,31,GGG,1,5,other,0
2022,9,4,Snapshot,32,GGG,2,1,coral,0
2022,9,4,Snapshot,32,GGG,2,1,cca,60
2022,9,4,Snapshot,32,GGG,2,1,macro_algae,30
2022,9,4,Snapshot,32,GGG,2,1,turf_algae,10
2022,9,4,Snapshot,32,GGG,2,1,sand,0
2022,9,4,Snapshot,32,GGG,2,1,other,0
2022,9,4,Snapshot,32,GGG,2,2,coral,50
2022,9,4,Snapshot,32,GGG,2,2,cca,10
2022,9,4,Snapshot,32,GGG,2,2,macro_algae,20
2022,9,4,Snapshot,32,GGG,2,2,turf_algae,20
2022,9,4,Snapshot,32,GGG,2,2,sand,0
2022,9,4,Snapshot,32,GGG,2,2,other,0
2022,9,4,Snapshot,32,GGG,2,3,coral,10
2022,9,4,Snapshot,32,GGG,2,3,cca,40
2022,9,4,Snapshot,32,GGG,2,3,macro_algae,15
2022,9,4,Snapshot,32,GGG,2,3,turf_algae,30
2022,9,4,Snapshot,32,GGG,2,3,sand,5
2022,9,4,Snapshot,32,GGG,2,3,other,0
2022,9,4,Snapshot,32,GGG,2,4,coral,40
2022,9,4,Snapshot,32,GGG,2,4,cca,20
2022,9,4,Snapshot,32,GGG,2,4,macro_algae,30
2022,9,4,Snapshot,32,GGG,2,4,turf_algae,10
2022,9,4,Snapshot,32,GGG,2,4,sand,0
2022,9,4,Snapshot,32,GGG,2,4,other,0
2022,9,4,Snapshot,32,GGG,2,5,coral,90
2022,9,4,Snapshot,32,GGG,2,5,cca,5
2022,9,4,Snapshot,32,GGG,2,5,macro_algae,0
2022,9,4,Snapshot,32,GGG,2,5,turf_algae,0
2022,9,4,Snapshot,32,GGG,2,5,sand,0
2022,9,4,Snapshot,32,GGG,2,5,other,5
2022,9,4,Sailfin,30,GGG,1,1,coral,10
2022,9,4,Sailfin,30,GGG,1,1,cca,5
2022,9,4,Sailfin,30,GGG,1,1,macro_algae,10
2022,9,4,Sailfin,30,GGG,1,1,turf_algae,70
2022,9,4,Sailfin,30,GGG,1,1,sand,5
2022,9,4,Sailfin,30,GGG,1,1,other,0
2022,9,4,Sailfin,30,GGG,1,2,coral,5
2022,9,4,Sailfin,30,GGG,1,2,cca,15
2022,9,4,Sailfin,30,GGG,1,2,macro_algae,10
2022,9,4,Sailfin,30,GGG,1,2,turf_algae,65
2022,9,4,Sailfin,30,GGG,1,2,sand,5
2022,9,4,Sailfin,30,GGG,1,2,other,0
2022,9,4,Sailfin,30,GGG,1,3,coral,5
2022,9,4,Sailfin,30,GGG,1,3,cca,10
2022,9,4,Sailfin,30,GGG,1,3,macro_algae,10
2022,9,4,Sailfin,30,GGG,1,3,turf_algae,70
2022,9,4,Sailfin,30,GGG,1,3,sand,5
2022,9,4,Sailfin,30,GGG,1,3,other,0
2022,9,4,Sailfin,30,GGG,1,4,coral,0
2022,9,4,Sailfin,30,GGG,1,4,cca,65
2022,9,4,Sailfin,30,GGG,1,4,macro_algae,15
2022,9,4,Sailfin,30,GGG,1,4,turf_algae,15
2022,9,4,Sailfin,30,GGG,1,4,sand,5
2022,9,4,Sailfin,30,GGG,1,4,other,0
2022,9,4,Sailfin,30,GGG,1,5,coral,5
2022,9,4,Sailfin,30,GGG,1,5,cca,60
2022,9,4,Sailfin,30,GGG,1,5,macro_algae,5
2022,9,4,Sailfin,30,GGG,1,5,turf_algae,30
2022,9,4,Sailfin,30,GGG,1,5,sand,0
2022,9,4,Sailfin,30,GGG,1,5,other,0
2022,9,4,Sailfin,31,GGG,2,1,coral,50
2022,9,4,Sailfin,31,GGG,2,1,cca,25
2022,9,4,Sailfin,31,GGG,2,1,macro_algae,15
2022,9,4,Sailfin,31,GGG,2,1,turf_algae,10
2022,9,4,Sailfin,31,GGG,2,1,sand,0
2022,9,4,Sailfin,31,GGG,2,1,other,0
2022,9,4,Sailfin,31,GGG,2,2,coral,45
2022,9,4,Sailfin,31,GGG,2,2,cca,30
2022,9,4,Sailfin,31,GGG,2,2,macro_algae,25
2022,9,4,Sailfin,31,GGG,2,2,turf_algae,0
2022,9,4,Sailfin,31,GGG,2,2,sand,0
2022,9,4,Sailfin,31,GGG,2,2,other,0
2022,9,4,Sailfin,31,GGG,2,3,coral,85
2022,9,4,Sailfin,31,GGG,2,3,cca,5
2022,9,4,Sailfin,31,GGG,2,3,macro_algae,5
2022,9,4,Sailfin,31,GGG,2,3,turf_algae,5
2022,9,4,Sailfin,31,GGG,2,3,sand,5
2022,9,4,Sailfin,31,GGG,2,3,other,0
2022,9,4,Sailfin,31,GGG,2,4,coral,15
2022,9,4,Sailfin,31,GGG,2,4,cca,25
2022,9,4,Sailfin,31,GGG,2,4,macro_algae,15
2022,9,4,Sailfin,31,GGG,2,4,turf_algae,35
2022,9,4,Sailfin,31,GGG,2,4,sand,10
2022,9,4,Sailfin,31,GGG,2,4,other,0
2022,9,4,Sailfin,31,GGG,2,5,coral,20
2022,9,4,Sailfin,31,GGG,2,5,cca,30
2022,9,4,Sailfin,31,GGG,2,5,macro_algae,20
2022,9,4,Sailfin,31,GGG,2,5,turf_algae,30
2022,9,4,Sailfin,31,GGG,2,5,sand,0
2022,9,4,Sailfin,31,GGG,2,5,other,0
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
