Date (m/d/y),Year,Month,Day,Site,MPA,Observer,Transect,common_name,sizeclass,count,fish_spp,common_family,foodweb,a,b,biomass,density,,,,,,,,,,,,,,,
04-Jul-23,2023,july,4,Jigsaw,,Janna,1,Yellowtail_Snapper,40,1,Ocyurus_chrysurus,Snapper,Carnivore,0.0295,2.79,870.100447,0.016666667,,,,,,,,,,,,,,,
04-Jul-23,2023,july,4,Jigsaw,,Janna,1,Blue_Tang,10,2,Acanthurus_coeruleus,Surgeonfish,Herbivore,0.0324,2.95,57.75306079,0.033333333,,,,,,,,,,,,,,,
04-Jul-23,2023,july,4,Jigsaw,,Janna,1,Bar_Jack,10,1,Caranx_ruber,Jacks,Herbivore,0.0158,2.99,15.44034809,0.016666667,,,,,,,,,,,,,,,
04-Jul-23,2023,july,4,Jigsaw,,Janna,1,French_Grunt,20,2,Haemulon_flavolineatum,Grunt,Carnivore,0.0186,2.99,288.8169164,0.033333333,,,,,,,,,,,,,,,
04-Jul-23,2023,july,4,Jigsaw,,Janna,1,Queen_Triggerfish,50,1,Balistes_vetula,Triggerfish,Carnivore,0.0398,2.88,3111.11944,0.016666667,,,,,,,,,,,,,,,
04-Jul-23,2023,july,4,Jigsaw,,Janna,2,Foureye_Butterfly,10,2,Chaetodon_capistratus,Butterflyfish,Corallivore,0.0234,3.19,72.48461777,0.033333333,,,,,,,,,,,,,,,
04-Jul-23,2023,july,4,Jigsaw,,Janna,2,Princess_Parrotfish,10,1,Scarus_taeniopterus,Parrotfish,Herbivore,0.017,3.04,18.64012933,0.016666667,,,,,,,,,,,,,,,
04-Jul-23,2023,july,4,Jigsaw,,Janna,2,Redband_Parrotfish,5,1,Sparisoma_aurofrenatum,Parrotfish,Herbivore,0.0117,3.15,1.861835794,0.016666667,,,,,,,,,,,,,,,
04-Jul-23,2023,july,4,Jigsaw,,Janna,2,Redband_Parrotfish,10,1,Sparisoma_aurofrenatum,Parrotfish,Herbivore,0.0117,3.15,16.52668927,0.016666667,,,,,,,,,,,,,,,
04-Jul-23,2023,july,4,Jigsaw,,Janna,2,Striped_Parrotfish,10,2,Scarus_iseri,Parrotfish,Herbivore,0.0158,3.02,33.08926212,0.033333333,,,,,,,,,,,,,,,
04-Jul-23,2023,july,4,Jigsaw,,Janna,2,Striped_Parrotfish,20,2,Scarus_iseri,Parrotfish,Herbivore,0.0158,3.02,268.409368,0.033333333,,,,,,,,,,,,,,,
04-Jul-23,2023,july,4,Jigsaw,,Janna,2,Schoolmaster,50,2,Lutjanus_apodus,Snapper,Carnivore,0.0182,3,4550,0.033333333,,,,,,,,,,,,,,,
04-Jul-23,2023,july,4,Jigsaw,,Janna,2,Blue_Tang,10,4,Acanthurus_coeruleus,Surgeonfish,Herbivore,0.0324,2.95,115.5061216,0.066666667,,,,,,,,,,,,,,,
04-Jul-23,2023,july,4,Jigsaw,,Janna,2,Lionfish,30,1,Pterois_volitans,Scorpionfish,Carnivore,0.0049,3.26,320.3401469,0.016666667,,,,,,,,,,,,,,,
04-Jul-23,2023,july,4,Jigsaw,,Janna,3,French_Grunt,10,1,Haemulon_flavolineatum,Grunt,Carnivore,0.0186,2.99,18.17661231,0.016666667,,,,,,,,,,,,,,,
04-Jul-23,2023,july,4,Jigsaw,,Janna,3,French_Grunt,20,1,Haemulon_flavolineatum,Grunt,Carnivore,0.0186,2.99,144.4084582,0.016666667,,,,,,,,,,,,,,,
04-Jul-23,2023,july,4,Jigsaw,,Janna,3,Greenblotch_Parrotfish,10,1,Sparisoma_atomarium,Parrotfish,Herbivore,0.01122,3.09,13.80361561,0.016666667,,,,,,,,,,,,,,,
04-Jul-23,2023,july,4,Jigsaw,,Janna,3,Greenblotch_Parrotfish,20,1,Sparisoma_atomarium,Parrotfish,Herbivore,0.01122,3.09,117.5372549,0.016666667,,,,,,,,,,,,,,,
04-Jul-23,2023,july,4,Jigsaw,,Janna,3,Princess_Parrotfish,10,2,Scarus_taeniopterus,Parrotfish,Herbivore,0.017,3.04,37.28025867,0.033333333,,,,,,,,,,,,,,,
04-Jul-23,2023,july,4,Jigsaw,,Janna,3,Redband_Parrotfish,20,1,Sparisoma_aurofrenatum,Parrotfish,Herbivore,0.0117,3.15,146.7000791,0.016666667,,,,,,,,,,,,,,,
04-Jul-23,2023,july,4,Jigsaw,,Janna,3,Stoplight_Parrotfish,20,2,Sparisoma_viride,Parrotfish,Herbivore,0.0257,2.93,333.4118308,0.033333333,,,,,,,,,,,,,,,
04-Jul-23,2023,july,4,Jigsaw,,Janna,3,Stoplight_Parrotfish,30,1,Sparisoma_viride,Parrotfish,Herbivore,0.0257,2.93,546.8880071,0.016666667,,,,,,,,,,,,,,,
04-Jul-23,2023,july,4,Jigsaw,,Janna,3,Stoplight_Parrotfish,40,1,Sparisoma_viride,Parrotfish,Herbivore,0.0257,2.93,1270.483116,0.016666667,,,,,,,,,,,,,,,
04-Jul-23,2023,july,4,Jigsaw,,Janna,3,Striped_Parrotfish,10,3,Scarus_iseri,Parrotfish,Herbivore,0.0158,3.02,49.63389318,0.05,,,,,,,,,,,,,,,
04-Jul-23,2023,july,4,Jigsaw,,Janna,3,Striped_Parrotfish,20,1,Scarus_iseri,Parrotfish,Herbivore,0.0158,3.02,134.204684,0.016666667,,,,,,,,,,,,,,,
04-Jul-23,2023,july,4,Jigsaw,,Janna,3,Graysby,5,1,Cephalopholis_cruentata,Grouper,Carnivore,0.011,3.11,1.641305401,0.016666667,,,,,,,,,,,,,,,
04-Jul-23,2023,july,4,Jigsaw,,Janna,3,Graysby,10,3,Cephalopholis_cruentata,Grouper,Carnivore,0.011,3.11,42.51223521,0.05,,,,,,,,,,,,,,,
04-Jul-23,2023,july,4,Jigsaw,,Janna,3,Blue_Tang,10,2,Acanthurus_coeruleus,Surgeonfish,Herbivore,0.0324,2.95,57.75306079,0.033333333,,,,,,,,,,,,,,,
04-Jul-23,2023,july,4,Jigsaw,,Janna,3,Bar_Jack,10,1,Caranx_ruber,Jacks,Herbivore,0.0158,2.99,15.44034809,0.016666667,,,,,,,,,,,,,,,
04-Jul-23,2023,july,4,Marilyns Cut,,Janna,1,Foureye_Butterfly,10,2,Chaetodon_capistratus,Butterflyfish,Corallivore,0.0234,3.19,72.48461777,0.033333333,,,,,,,,,,,,,,,
04-Jul-23,2023,july,4,Marilyns Cut,,Janna,1,Greenblotch_Parrotfish,10,1,Sparisoma_atomarium,Parrotfish,Herbivore,0.01122,3.09,13.80361561,0.016666667,,,,,,,,,,,,,,,
04-Jul-23,2023,july,4,Marilyns Cut,,Janna,1,Queen_Parrotfish,20,1,Scarus_vetula,Parrotfish,Herbivore,0.01479,3.03,129.446127,0.016666667,,,,,,,,,,,,,,,
04-Jul-23,2023,july,4,Marilyns Cut,,Janna,1,Stoplight_Parrotfish,20,1,Sparisoma_viride,Parrotfish,Herbivore,0.0257,2.93,166.7059154,0.016666667,,,,,,,,,,,,,,,
04-Jul-23,2023,july,4,Marilyns Cut,,Janna,1,Striped_Parrotfish,10,1,Scarus_iseri,Parrotfish,Herbivore,0.0158,3.02,16.54463106,0.016666667,,,,,,,,,,,,,,,
04-Jul-23,2023,july,4,Marilyns Cut,,Janna,1,Nassau_Grouper,45,1,Epinephelus_striatus,Grouper,Carnivore,0.0091,3.16,1524.729966,0.016666667,,,,,,,,,,,,,,,
04-Jul-23,2023,july,4,Marilyns Cut,,Janna,1,Yellowtail_Snapper,20,1,Ocyurus_chrysurus,Snapper,Carnivore,0.0295,2.79,125.8043632,0.016666667,,,,,,,,,,,,,,,
04-Jul-23,2023,july,4,Marilyns Cut,,Janna,1,Yellowtail_Snapper,30,1,Ocyurus_chrysurus,Snapper,Carnivore,0.0295,2.79,389.9332923,0.016666667,,,,,,,,,,,,,,,
04-Jul-23,2023,july,4,Marilyns Cut,,Janna,1,Blue_Tang,10,2,Acanthurus_coeruleus,Surgeonfish,Herbivore,0.0324,2.95,57.75306079,0.033333333,,,,,,,,,,,,,,,
04-Jul-23,2023,july,4,Marilyns Cut,,Janna,1,Ocean_Surgeonfish,10,1,Acanthurus_tractus,Surgeonfish,Herbivore,0.0257,2.9,20.41423563,0.016666667,,,,,,,,,,,,,,,
04-Jul-23,2023,july,4,Marilyns Cut,,Janna,1,Bar_Jack,20,1,Caranx_ruber,Jacks,Herbivore,0.0158,2.99,122.6695505,0.016666667,,,,,,,,,,,,,,,
04-Jul-23,2023,july,4,Marilyns Cut,,Janna,2,Foureye_Butterfly,10,2,Chaetodon_capistratus,Butterflyfish,Corallivore,0.0234,3.19,72.48461777,0.033333333,,,,,,,,,,,,,,,
04-Jul-23,2023,july,4,Marilyns Cut,,Janna,2,Princess_Parrotfish,20,4,Scarus_taeniopterus,Parrotfish,Herbivore,0.017,3.04,613.2535904,0.066666667,,,,,,,,,,,,,,,
04-Jul-23,2023,july,4,Marilyns Cut,,Janna,2,Stoplight_Parrotfish,20,2,Sparisoma_viride,Parrotfish,Herbivore,0.0257,2.93,333.4118308,0.033333333,,,,,,,,,,,,,,,
04-Jul-23,2023,july,4,Marilyns Cut,,Janna,2,Graysby,10,1,Cephalopholis_cruentata,Grouper,Carnivore,0.011,3.11,14.17074507,0.016666667,,,,,,,,,,,,,,,
04-Jul-23,2023,july,4,Marilyns Cut,,Janna,2,Yellowtail_Snapper,20,1,Ocyurus_chrysurus,Snapper,Carnivore,0.0295,2.79,125.8043632,0.016666667,,,,,,,,,,,,,,,
04-Jul-23,2023,july,4,Marilyns Cut,,Janna,2,Black_Durgon,20,1,Melichthys_niger,Triggerfish,Omnivore,0.0257,2.94,171.7755353,0.016666667,,,,,,,,,,,,,,,
04-Jul-23,2023,july,4,Marilyns Cut,,Janna,2,Blue_Tang,10,1,Acanthurus_coeruleus,Surgeonfish,Herbivore,0.0324,2.95,28.8765304,0.016666667,,,,,,,,,,,,,,,
04-Jul-23,2023,july,4,Marilyns Cut,,Janna,2,Bar_Jack,10,1,Caranx_ruber,Jacks,Herbivore,0.0158,2.99,15.44034809,0.016666667,,,,,,,,,,,,,,,
04-Jul-23,2023,july,4,Marilyns Cut,,Janna,3,Greenblotch_Parrotfish,10,1,Sparisoma_atomarium,Parrotfish,Herbivore,0.01122,3.09,13.80361561,0.016666667,,,,,,,,,,,,,,,
04-Jul-23,2023,july,4,Marilyns Cut,,Janna,3,Princess_Parrotfish,10,1,Scarus_taeniopterus,Parrotfish,Herbivore,0.017,3.04,18.64012933,0.016666667,,,,,,,,,,,,,,,
04-Jul-23,2023,july,4,Marilyns Cut,,Janna,3,Redband_Parrotfish,20,1,Sparisoma_aurofrenatum,Parrotfish,Herbivore,0.0117,3.15,146.7000791,0.016666667,,,,,,,,,,,,,,,
04-Jul-23,2023,july,4,Marilyns Cut,,Janna,3,Redtail_Parrotfish,20,1,Sparisoma_chrysopterum,Parrotfish,Herbivore,0.0129,3.1,139.2459899,0.016666667,,,,,,,,,,,,,,,
04-Jul-23,2023,july,4,Marilyns Cut,,Janna,3,Stoplight_Parrotfish,20,1,Sparisoma_viride,Parrotfish,Herbivore,0.0257,2.93,166.7059154,0.016666667,,,,,,,,,,,,,,,
04-Jul-23,2023,july,4,Marilyns Cut,,Janna,3,Stoplight_Parrotfish,40,1,Sparisoma_viride,Parrotfish,Herbivore,0.0257,2.93,1270.483116,0.016666667,,,,,,,,,,,,,,,
04-Jul-23,2023,july,4,Marilyns Cut,,Janna,3,Striped_Parrotfish,30,1,Scarus_iseri,Parrotfish,Herbivore,0.0158,3.02,456.6287756,0.016666667,,,,,,,,,,,,,,,
04-Jul-23,2023,july,4,Marilyns Cut,,Janna,3,Graysby,10,1,Cephalopholis_cruentata,Grouper,Carnivore,0.011,3.11,14.17074507,0.016666667,,,,,,,,,,,,,,,
04-Jul-23,2023,july,4,Marilyns Cut,,Janna,3,Nassau_Grouper,40,1,Epinephelus_striatus,Grouper,Carnivore,0.0091,3.16,1050.874769,0.016666667,,,,,,,,,,,,,,,
04-Jul-23,2023,july,4,Marilyns Cut,,Janna,3,Yellowtail_Snapper,20,2,Ocyurus_chrysurus,Snapper,Carnivore,0.0295,2.79,251.6087265,0.033333333,,,,,,,,,,,,,,,
04-Jul-23,2023,july,4,Marilyns Cut,,Janna,3,Yellowtail_Snapper,30,2,Ocyurus_chrysurus,Snapper,Carnivore,0.0295,2.79,779.8665847,0.033333333,,,,,,,,,,,,,,,
04-Jul-23,2023,july,4,Marilyns Cut,,Janna,3,Black_Durgon,20,2,Melichthys_niger,Triggerfish,Omnivore,0.0257,2.94,343.5510706,0.033333333,,,,,,,,,,,,,,,
04-Jul-23,2023,july,4,Marilyns Cut,,Janna,3,Black_Durgon,30,1,Melichthys_niger,Triggerfish,Omnivore,0.0257,2.94,565.8086886,0.016666667,,,,,,,,,,,,,,,
04-Jul-23,2023,july,4,Marilyns Cut,,Janna,3,Blue_Tang,10,1,Acanthurus_coeruleus,Surgeonfish,Herbivore,0.0324,2.95,28.8765304,0.016666667,,,,,,,,,,,,,,,
04-Jul-23,2023,july,4,Meadows,,Janna,1,Foureye_Butterfly,10,1,Chaetodon_capistratus,Butterflyfish,Corallivore,0.0234,3.19,36.24230888,0.016666667,,,,,,,,,,,,,,,
04-Jul-23,2023,july,4,Meadows,,Janna,1,Bluestriped_Grunt,30,3,Haemulon_sciurus,Grunt,Carnivore,0.0245,2.92,1511.754962,0.05,,,,,,,,,,,,,,,
04-Jul-23,2023,july,4,Meadows,,Janna,1,Caesar_Grunt,20,2,Haemulon_carbonarium,Grunt,Carnivore,0.01622,2.99,251.8607734,0.033333333,,,,,,,,,,,,,,,
04-Jul-23,2023,july,4,Meadows,,Janna,1,French_Grunt,20,2,Haemulon_flavolineatum,Grunt,Carnivore,0.0186,2.99,288.8169164,0.033333333,,,,,,,,,,,,,,,
04-Jul-23,2023,july,4,Meadows,,Janna,1,Greenblotch_Parrotfish,10,1,Sparisoma_atomarium,Parrotfish,Herbivore,0.01122,3.09,13.80361561,0.016666667,,,,,,,,,,,,,,,
04-Jul-23,2023,july,4,Meadows,,Janna,1,Princess_Parrotfish,10,4,Scarus_taeniopterus,Parrotfish,Herbivore,0.017,3.04,74.56051734,0.066666667,,,,,,,,,,,,,,,
04-Jul-23,2023,july,4,Meadows,,Janna,1,Redband_Parrotfish,10,1,Sparisoma_aurofrenatum,Parrotfish,Herbivore,0.0117,3.15,16.52668927,0.016666667,,,,,,,,,,,,,,,
04-Jul-23,2023,july,4,Meadows,,Janna,1,Stoplight_Parrotfish,20,1,Sparisoma_viride,Parrotfish,Herbivore,0.0257,2.93,166.7059154,0.016666667,,,,,,,,,,,,,,,
04-Jul-23,2023,july,4,Meadows,,Janna,1,Striped_Parrotfish,10,1,Scarus_iseri,Parrotfish,Herbivore,0.0158,3.02,16.54463106,0.016666667,,,,,,,,,,,,,,,
04-Jul-23,2023,july,4,Meadows,,Janna,1,Graysby,10,1,Cephalopholis_cruentata,Grouper,Carnivore,0.011,3.11,14.17074507,0.016666667,,,,,,,,,,,,,,,
04-Jul-23,2023,july,4,Meadows,,Janna,1,Schoolmaster,40,30,Lutjanus_apodus,Snapper,Carnivore,0.0182,3,34944,0.5,,,,,,,,,,,,,,,
04-Jul-23,2023,july,4,Meadows,,Janna,1,Bar_Jack,10,1,Caranx_ruber,Jacks,Herbivore,0.0158,2.99,15.44034809,0.016666667,,,,,,,,,,,,,,,
04-Jul-23,2023,july,4,Meadows,,Janna,1,Spanish_Hogfish,20,1,Bodianus_rufus,Wrasse,Carnivore,0.0166,3.08,168.7642582,0.016666667,,,,,,,,,,,,,,,
04-Jul-23,2023,july,4,Meadows,,Janna,1,Sailors_Choice,30,3,Haemulon_parra,Grunt,Carnivore,0.0174,3.04,1614.8014,0.05,,,,,,,,,,,,,,,
04-Jul-23,2023,july,4,Meadows,,Janna,1,Bermuda_or_Yellow_Chub,45,1,Kyphosus_spp.,Chub,Carnivore,0.0138,3.03,1409.655542,0.016666667,,,,,,,,,,,,,,,
04-Jul-23,2023,july,4,Meadows,,Janna,2,Foureye_Butterfly,5,1,Chaetodon_capistratus,Butterflyfish,Corallivore,0.0234,3.19,3.971276915,0.016666667,,,,,,,,,,,,,,,
04-Jul-23,2023,july,4,Meadows,,Janna,2,French_Grunt,20,1,Haemulon_flavolineatum,Grunt,Carnivore,0.0186,2.99,144.4084582,0.016666667,,,,,,,,,,,,,,,
04-Jul-23,2023,july,4,Meadows,,Janna,2,Greenblotch_Parrotfish,5,1,Sparisoma_atomarium,Parrotfish,Herbivore,0.01122,3.09,1.621101361,0.016666667,,,,,,,,,,,,,,,
04-Jul-23,2023,july,4,Meadows,,Janna,2,Princess_Parrotfish,30,2,Scarus_taeniopterus,Parrotfish,Herbivore,0.017,3.04,1051.786353,0.033333333,,,,,,,,,,,,,,,
04-Jul-23,2023,july,4,Meadows,,Janna,2,Redband_Parrotfish,5,2,Sparisoma_aurofrenatum,Parrotfish,Herbivore,0.0117,3.15,3.723671588,0.033333333,,,,,,,,,,,,,,,
04-Jul-23,2023,july,4,Meadows,,Janna,2,Redband_Parrotfish,10,1,Sparisoma_aurofrenatum,Parrotfish,Herbivore,0.0117,3.15,16.52668927,0.016666667,,,,,,,,,,,,,,,
04-Jul-23,2023,july,4,Meadows,,Janna,2,Redband_Parrotfish,5,1,Sparisoma_aurofrenatum,Parrotfish,Herbivore,0.0117,3.15,1.861835794,0.016666667,,,,,,,,,,,,,,,
04-Jul-23,2023,july,4,Meadows,,Janna,2,Stoplight_Parrotfish,10,1,Sparisoma_viride,Parrotfish,Herbivore,0.0257,2.93,21.87424758,0.016666667,,,,,,,,,,,,,,,
04-Jul-23,2023,july,4,Meadows,,Janna,2,Striped_Parrotfish,10,8,Scarus_iseri,Parrotfish,Herbivore,0.0158,3.02,132.3570485,0.133333333,,,,,,,,,,,,,,,
04-Jul-23,2023,july,4,Meadows,,Janna,2,Black_Durgon,10,2,Melichthys_niger,Triggerfish,Omnivore,0.0257,2.94,44.76752852,0.033333333,,,,,,,,,,,,,,,
04-Jul-23,2023,july,4,Meadows,,Janna,2,Blue_Tang,10,1,Acanthurus_coeruleus,Surgeonfish,Herbivore,0.0324,2.95,28.8765304,0.016666667,,,,,,,,,,,,,,,
04-Jul-23,2023,july,4,Meadows,,Janna,2,Bar_Jack,10,1,Caranx_ruber,Jacks,Herbivore,0.0158,2.99,15.44034809,0.016666667,,,,,,,,,,,,,,,
04-Jul-23,2023,july,4,Meadows,,Janna,2,Bermuda_or_Yellow_Chub,50,7,Kyphosus_spp.,Chub,Carnivore,0.0138,3.03,13578.63891,0.116666667,,,,,,,,,,,,,,,
04-Jul-23,2023,july,4,Meadows,,Janna,2,Spanish_Hogfish,20,1,Bodianus_rufus,Wrasse,Carnivore,0.0166,3.08,168.7642582,0.016666667,,,,,,,,,,,,,,,
04-Jul-23,2023,july,4,Meadows,,Janna,3,Greenblotch_Parrotfish,10,1,Sparisoma_atomarium,Parrotfish,Herbivore,0.01122,3.09,13.80361561,0.016666667,,,,,,,,,,,,,,,
04-Jul-23,2023,july,4,Meadows,,Janna,3,Princess_Parrotfish,10,2,Scarus_taeniopterus,Parrotfish,Herbivore,0.017,3.04,37.28025867,0.033333333,,,,,,,,,,,,,,,
04-Jul-23,2023,july,4,Meadows,,Janna,3,Princess_Parrotfish,30,1,Scarus_taeniopterus,Parrotfish,Herbivore,0.017,3.04,525.8931764,0.016666667,,,,,,,,,,,,,,,
04-Jul-23,2023,july,4,Meadows,,Janna,3,Redband_Parrotfish,10,1,Sparisoma_aurofrenatum,Parrotfish,Herbivore,0.0117,3.15,16.52668927,0.016666667,,,,,,,,,,,,,,,
04-Jul-23,2023,july,4,Meadows,,Janna,3,Stoplight_Parrotfish,5,1,Sparisoma_viride,Parrotfish,Herbivore,0.0257,2.93,2.870220329,0.016666667,,,,,,,,,,,,,,,
04-Jul-23,2023,july,4,Meadows,,Janna,3,Stoplight_Parrotfish,20,1,Sparisoma_viride,Parrotfish,Herbivore,0.0257,2.93,166.7059154,0.016666667,,,,,,,,,,,,,,,
04-Jul-23,2023,july,4,Meadows,,Janna,3,Stoplight_Parrotfish,45,1,Sparisoma_viride,Parrotfish,Herbivore,0.0257,2.93,1794.096458,0.016666667,,,,,,,,,,,,,,,
04-Jul-23,2023,july,4,Meadows,,Janna,3,Schoolmaster,20,1,Lutjanus_apodus,Snapper,Carnivore,0.0182,3,145.6,0.016666667,,,,,,,,,,,,,,,
04-Jul-23,2023,july,4,Meadows,,Janna,3,Yellowtail_Snapper,20,1,Ocyurus_chrysurus,Snapper,Carnivore,0.0295,2.79,125.8043632,0.016666667,,,,,,,,,,,,,,,
05-Jul-23,2023,july,5,Sailfin,,Janna,1,Foureye_Butterfly,10,3,Chaetodon_capistratus,Butterflyfish,Corallivore,0.0234,3.19,108.7269266,0.05,,,,,,,,,,,,,,,
05-Jul-23,2023,july,5,Sailfin,,Janna,1,Caesar_Grunt,20,1,Haemulon_carbonarium,Grunt,Carnivore,0.01622,2.99,125.9303867,0.016666667,,,,,,,,,,,,,,,
05-Jul-23,2023,july,5,Sailfin,,Janna,1,French_Grunt,10,1,Haemulon_flavolineatum,Grunt,Carnivore,0.0186,2.99,18.17661231,0.016666667,,,,,,,,,,,,,,,
05-Jul-23,2023,july,5,Sailfin,,Janna,1,French_Grunt,20,3,Haemulon_flavolineatum,Grunt,Carnivore,0.0186,2.99,433.2253747,0.05,,,,,,,,,,,,,,,
05-Jul-23,2023,july,5,Sailfin,,Janna,1,Princess_Parrotfish,20,2,Scarus_taeniopterus,Parrotfish,Herbivore,0.017,3.04,306.6267952,0.033333333,,,,,,,,,,,,,,,
05-Jul-23,2023,july,5,Sailfin,,Janna,1,Queen_Parrotfish,20,1,Scarus_vetula,Parrotfish,Herbivore,0.01479,3.03,129.446127,0.016666667,,,,,,,,,,,,,,,
05-Jul-23,2023,july,5,Sailfin,,Janna,1,Redband_Parrotfish,10,2,Sparisoma_aurofrenatum,Parrotfish,Herbivore,0.0117,3.15,33.05337854,0.033333333,,,,,,,,,,,,,,,
05-Jul-23,2023,july,5,Sailfin,,Janna,1,Stoplight_Parrotfish,20,1,Sparisoma_viride,Parrotfish,Herbivore,0.0257,2.93,166.7059154,0.016666667,,,,,,,,,,,,,,,
05-Jul-23,2023,july,5,Sailfin,,Janna,1,Striped_Parrotfish,10,15,Scarus_iseri,Parrotfish,Herbivore,0.0158,3.02,248.1694659,0.25,,,,,,,,,,,,,,,
05-Jul-23,2023,july,5,Sailfin,,Janna,1,Striped_Parrotfish,20,1,Scarus_iseri,Parrotfish,Herbivore,0.0158,3.02,134.204684,0.016666667,,,,,,,,,,,,,,,
05-Jul-23,2023,july,5,Sailfin,,Janna,1,Nassau_Grouper,80,1,Epinephelus_striatus,Grouper,Carnivore,0.0091,3.16,9393.030904,0.016666667,,,,,,,,,,,,,,,
05-Jul-23,2023,july,5,Sailfin,,Janna,1,Schoolmaster,30,1,Lutjanus_apodus,Snapper,Carnivore,0.0182,3,491.4,0.016666667,,,,,,,,,,,,,,,
05-Jul-23,2023,july,5,Sailfin,,Janna,1,Yellowtail_Snapper,20,1,Ocyurus_chrysurus,Snapper,Carnivore,0.0295,2.79,125.8043632,0.016666667,,,,,,,,,,,,,,,
05-Jul-23,2023,july,5,Sailfin,,Janna,1,Blue_Tang,10,1,Acanthurus_coeruleus,Surgeonfish,Herbivore,0.0324,2.95,28.8765304,0.016666667,,,,,,,,,,,,,,,
05-Jul-23,2023,july,5,Sailfin,,Janna,1,Ocean_Surgeonfish,10,2,Acanthurus_tractus,Surgeonfish,Herbivore,0.0257,2.9,40.82847126,0.033333333,,,,,,,,,,,,,,,
05-Jul-23,2023,july,5,Sailfin,,Janna,1,Bar_Jack,10,21,Caranx_ruber,Jacks,Herbivore,0.0158,2.99,324.2473099,0.35,,,,,,,,,,,,,,,
05-Jul-23,2023,july,5,Sailfin,,Janna,1,Bermuda_or_Yellow_Chub,40,20,Kyphosus_spp.,Chub,Carnivore,0.0138,3.03,19731.07993,0.333333333,,,,,,,,,,,,,,,
05-Jul-23,2023,july,5,Sailfin,,Janna,2,Bluestriped_Grunt,10,1,Haemulon_sciurus,Grunt,Carnivore,0.0245,2.92,20.37821239,0.016666667,,,,,,,,,,,,,,,
05-Jul-23,2023,july,5,Sailfin,,Janna,2,Caesar_Grunt,10,1,Haemulon_carbonarium,Grunt,Carnivore,0.01622,2.99,15.85078772,0.016666667,,,,,,,,,,,,,,,
05-Jul-23,2023,july,5,Sailfin,,Janna,2,Caesar_Grunt,20,22,Haemulon_carbonarium,Grunt,Carnivore,0.01622,2.99,2770.468507,0.366666667,,,,,,,,,,,,,,,
05-Jul-23,2023,july,5,Sailfin,,Janna,2,French_Grunt,10,5,Haemulon_flavolineatum,Grunt,Carnivore,0.0186,2.99,90.88306155,0.083333333,,,,,,,,,,,,,,,
05-Jul-23,2023,july,5,Sailfin,,Janna,2,Princess_Parrotfish,10,2,Scarus_taeniopterus,Parrotfish,Herbivore,0.017,3.04,37.28025867,0.033333333,,,,,,,,,,,,,,,
05-Jul-23,2023,july,5,Sailfin,,Janna,2,Redband_Parrotfish,5,2,Sparisoma_aurofrenatum,Parrotfish,Herbivore,0.0117,3.15,3.723671588,0.033333333,,,,,,,,,,,,,,,
